Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Pivot;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;2MV Frequências;IFR (RSI) [14];;
06/02/2024 11:15;129730;129765;129360;129395;127851;127495;128981,67;128347,86;127767,8;128105,05;128947,42;127800;70,45;;
06/02/2024 11:00;129685;129780;129550;129730;127851;127495;128839,44;128263,81;127729,6;128103,58;128888,79;127800;80,31;;
06/02/2024 10:45;129535;129735;129400;129685;127851;127495;128625;128155,95;127684,4;128099,75;128807,92;127800;79,96;;
06/02/2024 10:30;129610;129710;129340;129530;127851;127495;128430,56;128050,95;127643,8;128096,7;128699,79;127800;78,75;;
06/02/2024 10:15;128735;129665;128730;129610;127851;127495;128242,78;127950;127606,1;128093,8;128528,36;127800;81,09;;
06/02/2024 10:00;128095;128810;128035;128730;127851;127495;128045,56;127845,71;127568,6;128090,5;128203,02;127800;72,85;;
06/02/2024 09:45;128090;128185;128055;128095;127851;127495;127962,78;127772,86;127547,1;128090,65;128067,69;127800;61,65;;
06/02/2024 09:30;127970;128110;127900;128090;127851;127495;127925,56;127728,1;127536,3;128093,35;128057,02;127800;61,53;;
06/02/2024 09:15;128115;128135;127960;127970;127851;127495;127911,11;127674,05;127525,1;128096,55;128080,34;127800;58,75;;
06/02/2024 09:00;127995;128340;127870;128115;127851;127495;127905,56;127620,71;127514,5;128100,08;128095,5;127800;63,94;;
05/02/2024 18:15;127935;127965;127800;127800;127476;127906,67;127888,89;127557,62;127497,8;128102,98;127456,49;127580;56,12;;
05/02/2024 18:00;127840;127950;127760;127935;127476;127906,67;127879,44;127509,05;127485,6;128107,03;127454,3;127580;61,42;;
05/02/2024 17:45;127830;127985;127805;127840;127476;127906,67;127846,67;127452,62;127470,3;128110,45;127449,83;127580;58,88;;
05/02/2024 17:30;127985;128045;127770;127835;127476;127906,67;127823,33;127403,1;127455,7;128113,95;127441,87;127580;58,75;;
05/02/2024 17:15;127760;128035;127740;127985;127476;127906,67;127782,22;127355,71;127440,1;128116,7;127433,57;127580;64,54;;
05/02/2024 17:00;127960;127990;127735;127760;127476;127906,67;127726,11;127307,86;127421,8;128119,78;127423,93;127580;58,9;;
05/02/2024 16:45;127915;128070;127910;127960;127476;127906,67;127687,22;127296,43;127405,2;128124,15;127414,58;127580;67,81;;
05/02/2024 16:30;127970;128010;127880;127920;127476;127906,67;127627,22;127280,95;127386,5;128127,4;127403,03;127580;66,88;;
05/02/2024 16:15;127715;128035;127685;127965;127476;127906,67;127547,22;127277,38;127368,5;128130,98;127391,53;127580;68,96;;
05/02/2024 16:00;127640;127845;127585;127715;127476;127906,67;127457,22;127279,76;127351,3;128134,68;127374,2;127580;63,02;;
05/02/2024 15:45;127630;127695;127570;127640;127476;127906,67;127372,78;127293,1;127336,7;128139,28;127363,44;127580;60,94;;
05/02/2024 15:30;127470;127655;127375;127630;127476;127906,67;127285;127306,67;127325,9;128144,43;127356,11;127580;60,66;;
05/02/2024 15:15;127485;127580;127335;127465;127476;127906,67;127191,67;127311,19;127314,5;128150,03;127349,26;127580;55,92;;
05/02/2024 15:00;127410;127530;127275;127480;127476;127906,67;127115,56;127318,1;127306,3;128156,15;127345,34;127580;56,5;;
05/02/2024 14:45;127425;127470;127305;127410;127476;127906,67;127034,44;127312,14;127296,2;128163,05;127342,99;127580;54,47;;
05/02/2024 14:30;127205;127470;127150;127420;127476;127906,67;126966,67;127311,9;127294,3;128169,98;127341,96;127580;54,81;;
05/02/2024 14:15;127155;127240;127115;127200;127476;127906,67;126902,22;127305;127293,3;128177,45;127343,53;127580;48,22;;
05/02/2024 14:00;126950;127220;126950;127155;127476;127906,67;126877,78;127310;127296,9;128185,5;127348,92;127580;46,75;;
05/02/2024 13:45;126845;127010;126810;126955;127476;127906,67;126918,33;127330,24;127308,2;128193,05;127359,28;127580;39,66;;
05/02/2024 13:30;126790;126895;126780;126850;127476;127906,67;126993,89;127350,95;127320;128203,1;127372,48;127580;35,48;;
05/02/2024 13:15;126785;126900;126745;126790;127476;127906,67;127104,44;127381,19;127347,1;128214,95;127385,3;127580;33,01;;
05/02/2024 13:00;126750;126795;126610;126780;127476;127906,67;127240,56;127413,57;127394,8;128227,98;127404,04;127580;32,61;;
05/02/2024 12:45;126795;126860;126665;126750;127476;127906,67;127375,56;127455,24;127437,2;128240,93;127431,67;127580;31,48;;
05/02/2024 12:30;126840;126905;126700;126800;127476;127906,67;127506,11;127497,86;127478,2;128252,9;127459,12;127580;32,32;;
05/02/2024 12:15;126975;127010;126620;126840;127476;127906,67;127608,89;127542,38;127517,8;128264,08;127493,86;127580;32,98;;
05/02/2024 12:00;127530;127535;126810;126980;127476;127906,67;127694,44;127581,19;127556,8;128276,08;127557,31;127580;35,31;;
05/02/2024 11:45;127640;127795;127510;127520;127476;127906,67;127736,11;127608,57;127592,5;128288,4;127641,58;127580;47,26;;
05/02/2024 11:30;127845;127850;127435;127635;127476;127906,67;127723,33;127609,05;127617,9;128298,45;127639,9;127580;50,65;;
05/02/2024 11:15;128020;128040;127810;127845;127476;127906,67;127683,33;127599,76;127642,8;128307,63;127642,22;127580;57,67;;
05/02/2024 11:00;127990;128075;127880;128015;127476;127906,67;127623,33;127572,86;127659,8;128315,03;127616,3;127580;64,37;;
05/02/2024 10:45;127925;128015;127855;127995;127476;127906,67;127575;127533,57;127671,7;128321,98;127569,09;127580;63,91;;
05/02/2024 10:30;127725;127970;127695;127925;127476;127906,67;127507,78;127494,29;127685,2;128329,25;127516,72;127580;62,34;;
05/02/2024 10:15;127610;127735;127545;127725;127476;127906,67;127458,89;127455,48;127695,3;128336,95;127449,39;127580;57,41;;
05/02/2024 10:00;127355;127675;127320;127610;127476;127906,67;127430,56;127423,57;127710,5;128345,88;127394,72;127580;54,21;;
05/02/2024 09:45;127410;127505;127345;127355;127476;127906,67;127435,56;127397,86;127727;128356,63;127351,65;127580;45,83;;
05/02/2024 09:30;127270;127440;127185;127405;127476;127906,67;127467,78;127377,62;127748,4;128368,65;127334,16;127580;47,41;;
05/02/2024 09:15;127310;127395;127215;127275;127476;127906,67;127504,44;127359,52;127769,2;128379,55;127338,33;127580;42,64;;
05/02/2024 09:00;127320;127540;127195;127305;127476;127906,67;127546,67;127347,38;127793,4;128391,08;127362,68;127580;43,48;;
02/02/2024 18:15;127395;127595;127380;127580;128799;128428,33;127574,44;127337,86;127813,8;128402,48;127640,2;128790;52,31;;
02/02/2024 18:00;127485;127535;127390;127390;128799;128428,33;127568,89;127309,52;127830,3;128412,68;127640,98;128790;45,17;;
02/02/2024 17:45;127475;127650;127460;127485;128799;128428,33;127574,44;127295,71;127848,1;128423,1;127642,56;128790;48,55;;
02/02/2024 17:30;127655;127670;127400;127470;128799;128428,33;127551,67;127275,48;127862,8;128433,53;127643,87;128790;47,98;;
02/02/2024 17:15;127640;127710;127535;127655;128799;128428,33;127520,56;127255,71;127875,2;128444,05;127646,97;128790;54,95;;
02/02/2024 17:00;127735;127745;127465;127645;128799;128428,33;127466,67;127223,33;127886,3;128452,65;127647,25;128790;54,62;;
02/02/2024 16:45;127650;127795;127625;127735;128799;128428,33;127407,22;127207,62;127904;128461,75;127648,46;128790;58,2;;
02/02/2024 16:30;127560;127680;127460;127655;128799;128428,33;127331,67;127190,24;127914,2;128470,45;127646,3;128790;55,81;;
02/02/2024 16:15;127530;127595;127445;127555;128799;128428,33;127266,67;127177,14;127924,6;128479,28;127647,55;128790;52,67;;
02/02/2024 16:00;127445;127540;127350;127530;128799;128428,33;127197,22;127185;127931;128489,65;127650,42;128790;51,88;;
02/02/2024 15:45;127285;127460;127265;127440;128799;128428,33;127141,11;127185,71;127934,1;128498,48;127656,43;128790;49,02;;
02/02/2024 15:30;127190;127335;127150;127280;128799;128428,33;127094,44;127222,14;127943,5;128507,1;127664,63;128790;43,48;;
02/02/2024 15:15;127170;127325;127140;127190;128799;128428,33;127075;127312,38;127965,7;128515,6;127675,16;128790;40,08;;
02/02/2024 15:00;127110;127195;127075;127170;128799;128428,33;127052,22;127393,81;127985,4;128524,95;127689,69;128790;39,33;;
02/02/2024 14:45;127055;127115;126940;127110;128799;128428,33;127044,44;127471,43;128006,9;128536,73;127702,36;128790;37,13;;
02/02/2024 14:30;127075;127240;127025;127055;128799;128428,33;127038,89;127550,95;128031,5;128547,08;127724,54;128790;35,12;;
02/02/2024 14:15;126925;127085;126915;127070;128799;128428,33;127038,89;127633,57;128064,1;128556,88;127743,5;128790;35,41;;
02/02/2024 14:00;127030;127110;126860;126930;128799;128428,33;127028,33;127714,29;128088,5;128567,08;127758,49;128790;30,51;;
02/02/2024 13:45;127020;127095;126945;127025;128799;128428,33;127071,11;127802,86;128116,3;128579,33;127786,67;128790;32,04;;
02/02/2024 13:30;127110;127135;126970;127020;128799;128428,33;127109,44;127891,19;128141,8;128590,8;127802,84;128790;31,87;;
02/02/2024 13:15;126980;127120;126910;127105;128799;128428,33;127149,44;127970,95;128168;128598,63;127820,1;128790;33,16;;
02/02/2024 13:00;127105;127135;126960;126985;128799;128428,33;127217,78;128042,62;128192,4;128607;127841,79;128790;29,43;;
02/02/2024 12:45;127060;127150;126930;127100;128799;128428,33;127280;128122,86;128221,3;128616,45;127861,97;128790;30,97;;
02/02/2024 12:30;127055;127180;126910;127060;128799;128428,33;127402,78;128186,19;128247,6;128624,38;127890,72;128790;29,78;;
02/02/2024 12:15;126975;127155;126940;127055;128799;128428,33;127637,78;128254,05;128272,1;128632,7;127930,71;128790;29,64;;
02/02/2024 12:00;127310;127385;126910;126975;128799;128428,33;127842,78;128319,76;128296,1;128641,4;127982,89;128790;27,48;;
02/02/2024 11:45;127375;127490;127230;127315;128799;128428,33;128045,56;128388,81;128318,1;128651,23;128060,62;128790;31,26;;
02/02/2024 11:30;127375;127545;127155;127370;128799;128428,33;128208,33;128442,62;128331,6;128659,7;128115,45;128790;31,92;;
02/02/2024 11:15;127720;127730;127360;127380;128799;128428,33;128366,11;128495,71;128344,1;128668,35;128232,07;128790;32,04;;
02/02/2024 11:00;127545;127765;127500;127720;128799;128428,33;128520;128540,71;128363,5;128674,8;128316,64;128790;36,11;;
02/02/2024 10:45;128200;128225;127440;127545;128799;128428,33;128638,89;128573,33;128375,9;128679,9;128416,97;128790;31,97;;
02/02/2024 10:30;129180;129215;127680;128205;128799;128428,33;128787,22;128608,33;128399,6;128685,95;128565,28;128790;41,35;;
02/02/2024 10:15;128900;129280;128815;129175;128799;128428,33;128841,67;128609,05;128412,6;128688,13;128848,23;128790;68,92;;
02/02/2024 10:00;128800;129060;128765;128900;128799;128428,33;128778,89;128557,38;128419,9;128685,58;128810,59;128790;62,3;;
02/02/2024 09:45;128785;128895;128690;128800;128799;128428,33;128753,33;128524,52;128437,1;128684,08;128764,46;128790;59,38;;
02/02/2024 09:30;128785;128865;128730;128780;128799;128428,33;128712,22;128511,67;128444,5;128684,33;128756,02;128790;58,79;;
02/02/2024 09:15;128760;128825;128650;128790;128799;128428,33;128679,44;128486,19;128455,7;128685,8;128745,93;128790;59,19;;
02/02/2024 09:00;129035;129075;128605;128765;128799;128428,33;128640;128456,9;128468,2;128687,2;128750,05;128790;58,54;;
01/02/2024 18:15;128885;128950;128790;128790;128162;128526,67;128602,22;128414,52;128474,7;128688,28;128298,78;127990;59,42;;
01/02/2024 18:00;128700;128905;128660;128880;128162;128526,67;128563,89;128361,9;128481,2;128688,7;128295,94;127990;62,6;;
01/02/2024 17:45;128610;128715;128515;128695;128162;128526,67;128520;128315,71;128483,7;128689,75;128290,5;127990;58,35;;
01/02/2024 17:30;128665;128710;128585;128610;128162;128526,67;128478,89;128301,19;128492,3;128691,7;128286,23;127990;56,23;;
01/02/2024 17:15;128430;128670;128405;128670;128162;128526,67;128456,11;128280,48;128502;128693,75;128282,16;127990;58,17;;
01/02/2024 17:00;128480;128530;128345;128430;128162;128526,67;128412,78;128260,24;128511,6;128694,88;128278,68;127990;52,02;;
01/02/2024 16:45;128435;128515;128350;128485;128162;128526,67;128389,44;128255,95;128524,3;128697,05;128276,06;127990;53,7;;
01/02/2024 16:30;128430;128485;128190;128435;128162;128526,67;128345,56;128265,48;128535,7;128699,45;128273,3;127990;52,4;;
01/02/2024 16:15;128450;128505;128380;128425;128162;128526,67;128320,56;128258,57;128545,6;128701,13;128271,87;127990;52,15;;
01/02/2024 16:00;128485;128645;128425;128445;128162;128526,67;128332,22;128253,57;128559,4;128703,38;128268,96;127990;52,66;;
01/02/2024 15:45;128325;128545;128325;128485;128162;128526,67;128310;128246,67;128574,8;128705;128262,76;127990;53,64;;
01/02/2024 15:30;128410;128525;128290;128325;128162;128526,67;128275,56;128239,29;128589,6;128706,63;128258,32;127990;50,21;;
01/02/2024 15:15;128285;128465;128270;128405;128162;128526,67;128225,56;128239,29;128603,9;128708,53;128253,64;127990;52;;
01/02/2024 15:00;128220;128355;127940;128280;128162;128526,67;128145,56;128240,48;128619,5;128710,35;128250,72;127990;49,38;;
01/02/2024 14:45;128085;128500;128030;128220;128162;128526,67;128104,44;128246,9;128635;128714;128255,91;127990;48,12;;
01/02/2024 14:30;128210;128295;128010;128090;128162;128526,67;128123,33;128250;128651,2;128717,78;128254,9;127990;45,38;;
01/02/2024 14:15;128530;128535;128160;128210;128162;128526,67;128132,78;128257,86;128674,1;128722,1;128258,03;127990;47,53;;
01/02/2024 14:00;128240;128715;128235;128530;128162;128526,67;128136,67;128251,43;128689,5;128727,33;128256,15;127990;53,84;;
01/02/2024 13:45;128175;128300;128125;128245;128162;128526,67;128115,56;128225,71;128698,7;128728,3;128240,38;127990;48,15;;
01/02/2024 13:30;127870;128185;127860;128175;128162;128526,67;128164,44;128213,81;128709,2;128731,18;128241,07;127990;46,65;;
01/02/2024 13:15;127690;127890;127610;127875;128162;128526,67;128177,22;128222,14;128716,3;128734,5;128249,61;127990;39,7;;
01/02/2024 13:00;127905;128005;127545;127685;128162;128526,67;128226,67;128244,29;128730,2;128739,38;128267,55;127990;34,7;;
01/02/2024 12:45;128390;128425;127895;127910;128162;128526,67;128295;128294,05;128738,8;128745,98;128305,07;127990;38,18;;
01/02/2024 12:30;128175;128395;128095;128390;128162;128526,67;128341,67;128339,05;128739,7;128750,68;128312,55;127990;47,65;;
01/02/2024 12:15;128245;128340;127975;128175;128162;128526,67;128334,44;128393,81;128732,3;128751,25;128316,11;127990;41,63;;
01/02/2024 12:00;128345;128390;127845;128245;128162;128526,67;128362,78;128469,29;128729,4;128754,35;128326,74;127990;43,13;;
01/02/2024 11:45;128685;128725;128240;128340;128162;128526,67;128381,67;128513,33;128722,6;128757,83;128357,92;127990;45,18;;
01/02/2024 11:30;128285;128685;128215;128685;128162;128526,67;128375,56;128560,95;128709;128760,2;128338,91;127990;53,82;;
01/02/2024 11:15;128320;128620;128265;128290;128162;128526,67;128327,78;128595,71;128689,7;128760,4;128328,22;127990;42,04;;
01/02/2024 11:00;128300;128470;128090;128320;128162;128526,67;128303,89;128633,81;128682,3;128760,53;128311,46;127990;42,81;;
01/02/2024 10:45;128325;128415;128150;128300;128162;128526,67;128267,22;128671,67;128674,2;128760,4;128315,38;127990;42,15;;
01/02/2024 10:30;128325;128565;128210;128330;128162;128526,67;128233,33;128705,24;128667,5;128760,88;128319,76;127990;42,84;;
01/02/2024 10:15;128430;128470;128250;128325;128162;128526,67;128235,56;128743,1;128657,5;128761,98;128298,87;127990;42,69;;
01/02/2024 10:00;128415;128460;128200;128430;128162;128526,67;128237,22;128779,76;128649,8;128762,38;128286,07;127990;44,9;;
01/02/2024 09:45;128285;128425;128235;128415;128162;128526,67;128270,56;128814,05;128641,6;128762,48;128269,39;127990;44,52;;
01/02/2024 09:30;128250;128310;128160;128285;128162;128526,67;128319,44;128845;128634,5;128762,98;128254,73;127990;41,26;;
01/02/2024 09:15;128075;128335;128070;128255;128162;128526,67;128458,89;128881,67;128627,1;128764,13;128258,07;127990;40,51;;
01/02/2024 09:00;128485;128510;128050;128075;128162;128526,67;128626,11;128913,81;128619,9;128765,23;128277,56;127990;35,95;;
31/01/2024 18:15;128005;128070;127900;127990;127836;128138,33;128747,78;128963,33;128615,6;128767,03;128875,38;127660;33,73;;
31/01/2024 18:00;128345;128365;127960;127995;127836;128138,33;128897,78;129021,67;128612,3;128770,63;128878,65;127660;33,79;;
31/01/2024 17:45;128345;128430;128250;128350;127836;128138,33;129055,56;129080,24;128607,8;128774,45;128889,02;127660;38,63;;
31/01/2024 17:30;128730;128740;128215;128340;127836;128138,33;129137,78;129113,1;128597,6;128778,18;128897,25;127660;38,4;;
31/01/2024 17:15;128850;128950;128520;128730;127836;128138,33;129223,89;129153,33;128591;128782,35;128913,68;127660;44,46;;
31/01/2024 17:00;129535;129560;128680;128855;127836;128138,33;129254,44;129168,81;128575,9;128785,93;128920,58;127660;46,65;;
31/01/2024 16:45;129755;130060;129490;129540;127836;128138,33;129284,44;129177,14;128560,6;128788,28;128914,61;127660;62,25;;
31/01/2024 16:30;129170;129850;129060;129760;127836;128138,33;129235;129162,62;128531,6;128786,35;128866,62;127660;69,14;;
31/01/2024 16:15;129340;129400;129020;129170;127836;128138,33;129167,22;129125,48;128495;128782,73;128820,07;127660;57,39;;
31/01/2024 16:00;129415;129715;129130;129340;127836;128138,33;129155,56;129116,9;128468,2;128782,73;128804,59;127660;63,9;;
31/01/2024 15:45;129090;129480;129050;129415;127836;128138,33;129123,89;129089,76;128436,4;128781,25;128765,65;127660;67,02;;
31/01/2024 15:30;129115;129165;129020;129090;127836;128138,33;129070;129047,62;128403,8;128780,2;128744,17;127660;58,96;;
31/01/2024 15:15;129005;129165;128975;129115;127836;128138,33;129072,78;129022,86;128375,2;128780,1;128737,69;127660;60,01;;
31/01/2024 15:00;129125;129140;128965;129005;127836;128138,33;129083,89;128975,24;128346,2;128780,05;128728,49;127660;56,88;;
31/01/2024 14:45;129095;129150;129050;129125;127836;128138,33;129108,33;128925,24;128318,4;128781,33;128720,72;127660;61,78;;
31/01/2024 14:30;129155;129170;128970;129095;127836;128138,33;129098,89;128872,62;128298,9;128780,98;128713,87;127660;61;;
31/01/2024 14:15;129060;129195;129025;129150;127836;128138,33;129108,89;128821,9;128275,8;128780,9;128704,14;127660;63,19;;
31/01/2024 14:00;129060;129175;129035;129065;127836;128138,33;129098,33;128762,62;128255,5;128781,33;128694,31;127660;61,19;;
31/01/2024 13:45;128930;129095;128905;129055;127836;128138,33;129094,44;128695,71;128238,3;128783,85;128681,63;127660;60,96;;
31/01/2024 13:30;129115;129145;128865;128930;127836;128138,33;129114,44;128632,14;128221,4;128787,68;128669,95;127660;58,05;;
31/01/2024 13:15;129210;129235;129100;129115;127836;128138,33;129120;128584,05;128208,9;128792,53;128656,5;127660;64,67;;
