Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;IFR (RSI) [14];
16/05/2025 15:20;140435;140515;140415;140490;141039;140436,67;140364,52;139978,3;140258,03;139766,14;60,59;
16/05/2025 15:15;140440;140500;140390;140435;141039;140422,22;140352,86;139960,3;140255,83;139763,06;58,47;
16/05/2025 15:10;140480;140520;140420;140445;141039;140416,11;140338,81;139947,1;140254,05;139757,93;59;
16/05/2025 15:05;140435;140570;140415;140475;141039;140418,33;140317,38;139933,5;140252,35;139753,62;60,55;
16/05/2025 15:00;140380;140445;140350;140435;141039;140412,78;140293,33;139922,1;140250,45;139746,11;59,23;
16/05/2025 14:55;140260;140385;140245;140375;141039;140413,33;140270,24;139904,7;140248,85;139740,81;57,23;
16/05/2025 14:50;140445;140445;140260;140265;141039;140406,67;140253,57;139886,1;140247,38;139735,53;53,34;
16/05/2025 14:45;140565;140575;140425;140445;141039;140398,89;140233,57;139867,5;140246,25;139728,5;61,89;
16/05/2025 14:40;140365;140595;140360;140565;141039;140381,11;140206,9;139847;140244,85;139722,24;68,72;
16/05/2025 14:35;140380;140395;140340;140360;141039;140336,67;140171,67;139823,8;140243,4;139712,3;62,09;
16/05/2025 14:30;140460;140495;140345;140380;141039;140322,78;140148,81;139805,5;140242,88;139709,96;63,3;
16/05/2025 14:25;140420;140485;140370;140465;141039;140305,56;140128,57;139786,7;140242,4;139704,11;68,61;
16/05/2025 14:20;140440;140460;140385;140425;141039;140280;140097,86;139765;140241,63;139699,39;67,41;
16/05/2025 14:15;140320;140470;140305;140440;141039;140260;140073,33;139748,4;140241,23;139694,73;68,32;
16/05/2025 14:10;140195;140325;140160;140315;141039;140226,67;140037,38;139731,3;140240,65;139685,67;64,65;
16/05/2025 14:05;140290;140320;140130;140195;141039;140191,11;140010;139713,2;140240,53;139680,53;60,58;
16/05/2025 14:00;140165;140335;140155;140285;141039;140166,11;139983,1;139699,8;140240,6;139675,83;65,86;
16/05/2025 13:55;140230;140235;140155;140165;141039;140128,89;139946,9;139683,1;140240,35;139670,39;61,73;
16/05/2025 13:50;140230;140265;140190;140235;141039;140113,33;139914,52;139670,4;140240,55;139667,9;66,06;
16/05/2025 13:45;140235;140275;140190;140225;141039;140070;139876,9;139656,3;140240,4;139665,87;65,74;
16/05/2025 13:40;140240;140295;140175;140235;141039;140032,22;139834,76;139642,4;140240,67;139662,33;66,32;
16/05/2025 13:35;140140;140360;140135;140245;141039;139986,67;139795;139633,3;140240,78;139657,09;66,86;
16/05/2025 13:30;139995;140250;139985;140140;141039;139946,11;139760;139622,8;140240,65;139644,36;63,97;
16/05/2025 13:25;139970;140070;139965;139995;141039;139925,56;139721,9;139616,6;140241,08;139634,94;59,44;
16/05/2025 13:20;139945;140030;139930;139970;141039;139906,11;139686,43;139614,3;140242,25;139631,78;58,6;
16/05/2025 13:15;140030;140050;139870;139950;141039;139899,44;139661,43;139614,7;140243,63;139628,68;57,96;
16/05/2025 13:10;139845;140130;139840;140025;141039;139870;139634,29;139620,4;140244,38;139624,91;61,27;
16/05/2025 13:05;139885;139915;139840;139845;141039;139838,33;139602,62;139628,5;140244,63;139617,71;55,62;
16/05/2025 13:00;139820;139885;139790;139885;141039;139814,44;139595;139653,1;140245,33;139616,37;57,35;
16/05/2025 12:55;139880;139905;139805;139825;141039;139774,44;139581,19;139674,8;140245,78;139614,74;55,42;
16/05/2025 12:50;139960;139975;139865;139880;141039;139736,67;139570;139697,8;140247,33;139613,2;57,64;
16/05/2025 12:45;139820;139965;139785;139955;141039;139688,33;139565;139720,6;140249,28;139610,5;60,71;
16/05/2025 12:40;139915;139995;139815;139820;141039;139620;139555,95;139742,4;140250,85;139607,57;56,87;
16/05/2025 12:35;139685;139945;139685;139910;141039;139573,33;139560;139766,9;140253,55;139603,3;60,53;
16/05/2025 12:30;139740;139770;139655;139685;141039;139528,89;139543,57;139790,1;140255,73;139598,76;53,58;
16/05/2025 12:25;139635;139770;139575;139740;141039;139490,56;139532,14;139816,2;140258,9;139597,52;55,81;
16/05/2025 12:20;139525;139690;139475;139630;141039;139436,11;139512,86;139841,4;140261,6;139596,55;52,11;
16/05/2025 12:15;139485;139530;139420;139525;141039;139415,56;139502,86;139868,1;140265,15;139596,53;48,26;
16/05/2025 12:10;139440;139555;139435;139485;141039;139399,44;139497,14;139897,3;140269,63;139597,65;46,75;
16/05/2025 12:05;139340;139465;139300;139445;141039;139385,56;139495,24;139928;140274,05;139598,97;45,27;
16/05/2025 12:00;139395;139400;139285;139340;141039;139412,22;139495;139961,2;140279;139601,4;41,27;
16/05/2025 11:55;139510;139530;139385;139400;141039;139440,56;139496,9;139996,3;140285,58;139605,53;42,94;
16/05/2025 11:50;139340;139535;139330;139510;141039;139461,67;139506,19;140030,6;140292,05;139607,38;46,1;
16/05/2025 11:45;139250;139360;139230;139340;141039;139491,11;139509,76;140061,4;140297,78;139610,03;39,73;
16/05/2025 11:40;139445;139460;139120;139250;141039;139538,33;139513,1;140095;140303,73;139614,36;36,02;
16/05/2025 11:35;139385;139495;139380;139445;141039;139611,11;139526,19;140132,1;140309,85;139624,73;41,11;
16/05/2025 11:30;139360;139465;139300;139380;141039;139624,44;139526,43;140162,8;140314,73;139627,48;38,42;
16/05/2025 11:25;139685;139700;139360;139360;141039;139631,67;139533,57;140194,2;140319,88;139633,46;37,6;
16/05/2025 11:20;139595;139720;139515;139685;141039;139628,89;139541,67;140225,1;140325,4;139637,64;47,01;
16/05/2025 11:15;139590;139635;139480;139595;141039;139599,44;139534,29;140250,3;140329,58;139638,35;43,36;
16/05/2025 11:10;139775;139880;139520;139590;141039;139578,33;139543,1;140275,6;140334;139640,9;43,16;
16/05/2025 11:05;139765;139825;139600;139775;141039;139562,22;139549,29;140298,8;140338,78;139637,23;49,18;
16/05/2025 11:00;139905;139920;139700;139765;141039;139525;139551,9;140316,8;140342,85;139634,86;48,82;
16/05/2025 10:55;139565;140000;139480;139905;141039;139482,22;139557,38;140336,9;140346,53;139629,43;53,75;
16/05/2025 10:50;139445;139630;139430;139565;141039;139447,78;139561,43;140354,8;140349,6;139618,74;40,13;
16/05/2025 10:45;139335;139455;139180;139445;141039;139450;139593,33;140377;140354,67;139622,54;33,74;
16/05/2025 10:40;139425;139460;139280;139335;141039;139446,11;139640,24;140400,7;140360,23;139639,32;27,11;
16/05/2025 10:35;139410;139440;139215;139420;141039;139467,22;139723,1;140426,5;140366,13;139649,55;29,21;
16/05/2025 10:30;139450;139685;139380;139405;141039;139470,56;139796,9;140450,6;140371,28;139675,21;28,3;
16/05/2025 10:25;139440;139565;139410;139445;141039;139484,44;139871,67;140473,3;140376,33;139685,93;29,23;
16/05/2025 10:20;139375;139485;139310;139440;141039;139493,89;139946,67;140494,6;140381,53;139696,29;28,95;
16/05/2025 10:15;139595;139610;139340;139380;141039;139503,89;140023,1;140513,9;140387,33;139713,35;25,79;
16/05/2025 10:10;139585;139630;139395;139595;141039;139548,33;140102,38;140533,2;140393,25;139733,06;30,28;
16/05/2025 10:05;139410;139645;139380;139585;141039;139562,22;140172,62;140546,5;140397,7;139750,74;29,75;
16/05/2025 10:00;139520;139530;139250;139410;141039;139589,44;140239,52;140560,3;140402,8;139769,39;19,91;
16/05/2025 09:55;139445;139545;139400;139525;141039;139641,67;140315,24;140578,8;140407,63;139816,75;21,77;
16/05/2025 09:50;139535;139535;139330;139450;141039;139693,33;140383,81;140594,6;140411,83;139830,97;17,08;
16/05/2025 09:45;139530;139580;139420;139530;141039;139780,56;140456,9;140612,7;140415,98;139869,22;18,16;
16/05/2025 09:40;139535;139590;139455;139530;141039;139880,56;140527,86;140631,1;140420,42;139902,97;18,16;
16/05/2025 09:35;139780;139800;139470;139530;141039;140052,22;140602,86;140644,3;140424,45;139937,56;18,16;
16/05/2025 09:30;139720;139800;139645;139780;141039;140212,22;140677,38;140656,6;140428,3;139997,11;21,56;
16/05/2025 09:25;139830;139860;139700;139720;141039;140345;140740,95;140666,1;140430,28;140028,34;18,14;
16/05/2025 09:20;139885;139890;139570;139830;141039;140489,44;140804,29;140679,2;140432,4;140060,45;19,6;
16/05/2025 09:15;139990;140010;139855;139880;141039;140624,44;140860,95;140692,7;140434,42;140220,88;20,28;
16/05/2025 09:10;140235;140240;139965;139990;141039;140753,89;140919,29;140706,2;140437,42;140302,6;21,85;
16/05/2025 09:05;140425;140430;140195;140235;141039;140873,89;140966,43;140714,6;140439,5;140433,21;26;
16/05/2025 09:00;140770;140790;140365;140430;141039;140957,78;141000,48;140726,9;140441,13;140521,42;30,25;
15/05/2025 18:20;140980;141075;140955;141075;140072;141021,11;141023,1;140732,6;140442,42;140435,72;60,7;
15/05/2025 18:15;140975;141030;140955;140970;140072;141008,89;141016,9;140723,7;140440,73;140435,07;53,64;
15/05/2025 18:10;141020;141025;140930;140975;140072;141010,56;141011,67;140720,1;140439,48;140434,22;54,07;
15/05/2025 18:05;141050;141050;140995;141020;140072;141015,56;141000,95;140716,1;140438,15;140432,95;57,95;
15/05/2025 18:00;141045;141090;141040;141045;140072;141025;140984,52;140710,4;140436,33;140432,15;60,17;
15/05/2025 17:55;141070;141110;141035;141045;140072;141030,56;140971,43;140705,2;140434,4;140431,52;60,17;
15/05/2025 17:50;140990;141095;140975;141070;140072;141038,33;140959,76;140702,5;140432,45;140430,36;62,23;
15/05/2025 17:45;141000;141025;140935;140990;140072;141036,11;140940,95;140698,4;140430,98;140428,79;57,96;
15/05/2025 17:40;140965;141025;140960;141000;140072;141039,44;140923,81;140697,7;140429,25;140427,66;58,73;
15/05/2025 17:35;140990;140990;140930;140965;140072;141051,11;140905,95;140696,4;140428,3;140426,33;56,86;
15/05/2025 17:30;141015;141040;140965;140985;140072;141052,78;140889,76;140695,7;140427,83;140424,93;58,26;
15/05/2025 17:25;141105;141105;141005;141020;140072;141048,89;140868,57;140694,3;140426,35;140423,02;60,68;
15/05/2025 17:20;141095;141125;141055;141105;140072;141036,11;140844,29;140690,6;140424,63;140421,09;66,97;
15/05/2025 17:15;141115;141125;141050;141095;140072;141018,33;140810,95;140686,5;140421,67;140419,73;66,59;
15/05/2025 17:10;141050;141170;141040;141115;140072;140992,22;140775,24;140681,9;140418,63;140417,66;68,04;
15/05/2025 17:05;141015;141075;140985;141050;140072;140951,67;140734,52;140673;140416,67;140414,21;65,8;
15/05/2025 17:00;141105;141110;140975;141020;140072;140910;140697,62;140664,5;140414,75;140412,06;64,74;
15/05/2025 16:55;140980;141140;140955;141105;140072;140882,22;140665;140655,5;140412,9;140408,76;70,49;
15/05/2025 16:50;140950;141070;140950;140980;140072;140848,33;140627,38;140643,3;140410,58;140403,84;66,41;
15/05/2025 16:45;140905;141040;140900;140950;140072;140814,44;140597,62;140633,9;140409,4;140398,61;65,35;
15/05/2025 16:40;140945;140985;140870;140905;140072;140778,89;140573,81;140623,8;140408,83;140394,75;63,75;
15/05/2025 16:35;140860;140985;140815;140945;140072;140747,78;140539,76;140615,6;140408,28;140391,77;66,28;
15/05/2025 16:30;140755;140925;140740;140860;140072;140712,22;140501,67;140607,5;140407,2;140388,38;63,41;
15/05/2025 16:25;140670;140755;140625;140750;140072;140676,67;140472,86;140600,4;140405,17;140383,81;59,25;
15/05/2025 16:20;140765;140780;140645;140675;140072;140650;140455;140593,8;140404,33;140382,04;56,09;
15/05/2025 16:15;140805;140835;140740;140770;140072;140620;140446,9;140586;140404;140379,86;61,72;
15/05/2025 16:10;140675;140815;140660;140800;140072;140572,78;140436,67;140573,7;140403,42;140377,08;63,59;
15/05/2025 16:05;140630;140795;140600;140675;140072;140512,78;140418,1;140560,2;140402,05;140374,67;58,75;
15/05/2025 16:00;140630;140640;140575;140630;140072;140468,33;140426,43;140553;140401,6;140370,96;56,84;
15/05/2025 15:55;140625;140665;140560;140625;140072;140435,56;140430,48;140547,8;140401,48;140370,19;56,63;
15/05/2025 15:50;140540;140640;140490;140625;140072;140401,11;140430,71;140540;140401,83;140368,48;56,63;
15/05/2025 15:45;140510;140545;140405;140540;140072;140371,11;140438,57;140537,5;140402,35;140367,09;53,33;
15/05/2025 15:40;140400;140565;140350;140510;140072;140361,11;140449,76;140537,8;140403,4;140366,17;52,14;
15/05/2025 15:35;140345;140420;140325;140405;140072;140325,56;140460,48;140537,9;140404,33;140365,17;47,8;
15/05/2025 15:30;140260;140355;140230;140345;140072;140296,67;140478,57;140542,7;140405,65;140365,1;45,17;
15/05/2025 15:25;140275;140365;140165;140260;140072;140286,67;140505,48;140548,7;140407,45;140365,67;41,27;
15/05/2025 15:20;140335;140360;140170;140275;140072;140299,44;140534,29;140560,2;140409,65;140366,81;41,76;
15/05/2025 15:15;140310;140430;140275;140335;140072;140325;140566,67;140568;140411,8;140368,03;43,67;
15/05/2025 15:10;140360;140430;140285;140315;140072;140349,44;140595,24;140570,7;140414,2;140368,13;42,86;
15/05/2025 15:05;140450;140540;140335;140355;140072;140360;140624,52;140569,9;140416,38;140368,23;44,03;
15/05/2025 15:00;140195;140495;140180;140450;140072;140415;140651,19;140570,8;140418,33;140367,24;46,87;
15/05/2025 14:55;140145;140285;140000;140190;140072;140444,44;140669,52;140567,1;140420,1;140367,11;36,47;
15/05/2025 14:50;140255;140285;140025;140145;140072;140493,33;140703,33;140567,8;140423,38;140370,42;34,41;
15/05/2025 14:45;140375;140505;140205;140255;140072;140565;140737,62;140570,4;140426,38;140374,93;37,14;
15/05/2025 14:40;140510;140515;140315;140375;140072;140622,78;140757,38;140570,2;140429,28;140375,06;40,4;
15/05/2025 14:35;140550;140570;140445;140505;140072;140662,78;140769,29;140564,9;140431,48;140374,66;44,31;
15/05/2025 14:30;140410;140625;140380;140555;140072;140693,89;140772,38;140561,2;140433,3;140373,43;45,9;
15/05/2025 14:25;140850;140850;140370;140410;140072;140733,33;140769,52;140552,4;140434,95;140371,19;40,13;
15/05/2025 14:20;140715;140860;140705;140850;140072;140783,89;140774,29;140549,5;140437,88;140365;57,38;
15/05/2025 14:15;140630;140735;140630;140715;140072;140795,56;140755;140539,9;140438,42;140360,29;51,43;
15/05/2025 14:10;140790;140795;140585;140630;140072;140820;140744,52;140527,1;140439,9;140357,55;47,11;
15/05/2025 14:05;140775;140845;140740;140790;140072;140853,33;140740,24;140516,9;140442,23;140353,75;55,78;
15/05/2025 14:00;140735;140810;140730;140775;140072;140867,22;140726,67;140501,4;140443,98;140350,22;55,06;
15/05/2025 13:55;140790;140795;140705;140735;140072;140873,89;140709,76;140485,7;140444,9;140347,68;53,17;
15/05/2025 13:50;140910;141025;140645;140785;140072;140892,22;140688,33;140467,6;140445,05;140344,6;55,9;
15/05/2025 13:45;140870;140935;140850;140910;140072;140901,11;140658,33;140449;140445,05;140331,86;63,44;
15/05/2025 13:40;140955;140965;140860;140865;140072;140874,44;140620,95;140430,8;140443,85;140327,75;61,71;
15/05/2025 13:35;140935;140985;140885;140955;140072;140847,78;140594,76;140410,6;140442,42;140324,01;67,64;
15/05/2025 13:30;140925;140940;140860;140935;140072;140805;140566,9;140390;140441,08;140318,74;66,99;
15/05/2025 13:25;140920;140995;140905;140930;140072;140756,11;140533,57;140369,4;140439,38;140314,08;66,83;
15/05/2025 13:20;140835;140930;140815;140915;140072;140709,44;140513,1;140345,5;140437,33;140306,85;66,39;
15/05/2025 13:15;140905;140935;140825;140835;140072;140657,22;140495,95;140321,3;140435,4;140301,15;64,02;
15/05/2025 13:10;140865;140985;140820;140900;140072;140619,44;140480,71;140301,3;140434,05;140295,44;67,62;
15/05/2025 13:05;140670;140870;140670;140865;140072;140579,44;140468,57;140277,6;140432,95;140284,1;66,68;
15/05/2025 13:00;140630;140785;140610;140670;140072;140539,44;140458,1;140261,6;140431,2;140276,81;60,81;
15/05/2025 12:55;140570;140670;140540;140625;140072;140511,67;140465,95;140250,7;140429,98;140268,93;59,27;
15/05/2025 12:50;140495;140575;140475;140570;140072;140473,89;140467,86;140240,1;140428,85;140264,66;57,37;
15/05/2025 12:45;140510;140575;140475;140495;140072;140427,78;140463,1;140230,8;140428,05;140262,88;54,69;
15/05/2025 12:40;140445;140555;140430;140510;140072;140386,67;140452,62;140222,3;140427,23;140260,14;55,34;
15/05/2025 12:35;140495;140500;140380;140445;140072;140365;140447,38;140212,6;140426,25;140257,02;53,11;
15/05/2025 12:30;140535;140550;140460;140495;140072;140356,67;140438,81;140204,6;140425,48;140255,18;55,07;
15/05/2025 12:25;140510;140580;140500;140540;140072;140327,78;140425,95;140196,2;140424,48;140252,69;56,82;
15/05/2025 12:20;140420;140585;140365;140505;140072;140323,33;140413,33;140186,8;140423,5;140250,04;55,81;
15/05/2025 12:15;140285;140445;140270;140420;140072;140328,89;140400,95;140177,8;140422,8;140244,48;53,33;
15/05/2025 12:10;140160;140335;140095;140285;140072;140339,44;140386,19;140170,4;140422,05;140242,56;49,13;
15/05/2025 12:05;140125;140175;140075;140155;140072;140379,44;140387,86;140166,3;140422;140242,83;44,67;
15/05/2025 12:00;140315;140365;140030;140125;140072;140433,89;140385,95;140165,3;140422,73;140244,42;43,61;
15/05/2025 11:55;140370;140380;140235;140315;140072;140512,78;140392,62;140164,7;140423,53;140246,72;49,14;
15/05/2025 11:50;140235;140390;140140;140370;140072;140551,67;140395,24;140160,7;140423,6;140245,54;50,88;
15/05/2025 11:45;140495;140505;140215;140235;140072;140562,78;140381,19;140154,9;140423,4;140244,44;46,58;
15/05/2025 11:40;140560;140600;140485;140500;140072;140567,22;140375,71;140151;140423,88;140240;55,41;
15/05/2025 11:35;140520;140580;140420;140555;140072;140556,11;140352,62;140144,3;140422,98;140234,3;57,51;
